Scheme,Ring number,Age,Sex,Wing,Weight,Day,Month,Year,Time
GBT,RP31261,A,F,128,103,15,3,2004,15
GBT,RP31262,F,F,124,105,8,1,2003,9
GBT,RP31263,F,M,127,102,8,1,2003,11
GBT,RP31264,F,M,136,132,8,1,2003,11
GBT,RP31265,A,F,131,129,8,1,2003,12
GBT,RP31265,A,F,131,131,10,1,2003,10
GBT,RP31266,A,F,132,129,8,1,2003,12
GBT,RP31266,A,F,132,131,9,1,2003,12
GBT,RP31266,A,F,132,123,5,2,2003,15
GBT,RP31267,A,M,138,128,8,1,2003,12
GBT,RP31267,A,M,138,125,10,1,2003,8
GBT,RP31268,A,M,134,126,8,1,2003,13
GBT,RP31271,A,M,138,133,8,1,2003,15
GBT,RP31272,F,F,124,110,8,1,2003,16
GBT,RP31272,F,F,124,114,9,1,2003,16
GBT,RP31272,F,F,124,110,11,1,2003,11
GBT,RP31273,A,M,136,119,9,1,2003,16
GBT,RP31273,A,M,136,114,10,1,2003,8
GBT,RP31273,A,M,136,102,1,2,2003,9
GBT,RP31274,A,M,135,131,10,1,2003,10
GBT,RP31275,A,M,139,134,11,1,2003,9
GBT,RP31276,A,M,137,133,11,1,2003,11
GBT,RP31277,A,F,127,124,15,1,2003,15
GBT,RP31278,F,F,126,122,15,1,2003,15
GBT,RP31278,A,F,130,109,19,12,2003,10
GBT,RP31279,A,M,132,122,17,1,2003,15
GBT,RP31280,F,M,130,120,17,1,2003,15
GBT,RP31281,A,F,124,111,31,1,2003,16
GBT,RP31281,A,F,125,115,1,2,2003,9
GBT,RP31281,A,F,125,117,3,2,2003,13
GBT,RP31281,A,F,124,106,20,5,2003,10
GBT,RP31281,A,F,124,111,8,12,2003,11
GBT,RP31281,A,F,124,111,11,12,2003,15
GBT,RP31281,A,F,126,100,8,10,2004,14
GBT,RP31281,A,F,125,114,25,1,2005,9
GBT,RP31281,A,F,125,116,21,2,2005,11
GBT,RP31281,A,F,125,113,2,4,2005,10
GBT,RP31281,A,F,126,108,16,4,2005,17
GBT,RP31281,A,F,126,132,17,12,2005,10
GBT,RP31281,A,F,125,127,26,12,2005,10
GBT,RP31281,A,F,125,113,28,3,2006,8
GBT,RP31281,A,F,134,110,9,3,2007,7
GBT,RP31281,A,F,124,105,17,4,2007,9
GBT,RP31281,A,F,124,95,3,5,2007,8
GBT,RP31282,A,M,130,100,31,1,2003,16
GBT,RP31283,F,M,130,121,4,2,2003,11
GBT,RP31283,A,M,132,129,12,1,2004,8
GBT,RP31284,A,F,129,111,4,2,2003,15
GBT,RP31285,U,F,126,112,4,2,2003,15
GBT,RP31286,F,M,131,136,5,2,2003,14
GBT,RP31286,A,M,133,134,25,12,2003,11
GBT,RP31286,A,M,133,130,27,12,2003,8
GBT,RP31287,F,F,126,133,5,2,2003,14
GBT,RP31288,F,M,134,98,27,2,2003,7
GBT,RP31289,F,M,133,103,27,2,2003,14
GBT,RP31298,F,M,125,120,9,1,2003,11
GBT,RP31298,F,M,126,111,21,1,2003,9
GBT,RP31298,U,M,,119,4,2,2003,15
GBT,RP31300,F,F,130,130,8,1,2003,8
GBT,RP31300,A,F,133,118,8,1,2005,8
GBT,RP31300,A,F,134,126,20,2,2005,14
GBT,RP31300,A,F,134,126,27,2,2005,17
GBT,RP31300,A,F,134,128,11,3,2005,11
GBT,RR11001,F,F,126,115,14,1,1995,12
GBT,RR11001,A,F,126,110,6,3,1996,7
GBT,RR11002,A,F,129,126,15,1,1995,8
GBT,RR11002,A,F,126,115,28,1,1995,10
GBT,RR11003,F,M,135,113,15,1,1995,9
GBT,RR11004,F,M,131,121,18,1,1995,16
GBT,RR11004,F,M,131,110,21,1,1995,8
GBT,RR11004,F,M,130,89,7,4,1995,18
GBT,RR11005,F,F,124,108,19,1,1995,7
GBT,RR11006,F,F,127,107,19,1,1995,7
GBT,RR11006,F,F,128,109,4,2,1995,16
GBT,RR11006,F,F,126,98,4,3,1995,10
GBT,RR11006,F,F,127,100,25,3,1995,8
GBT,RR11007,A,M,132,103,19,1,1995,7
GBT,RR11007,A,M,,110,28,1,1995,8
GBT,RR11008,F,F,126,100,21,1,1995,7
GBT,RR11009,F,M,135,115,21,1,1995,8
GBT,RR11009,F,M,136,122,28,1,1995,8
GBT,RR11009,F,M,136,114,11,3,1995,10
GBT,RR11010,A,M,130,118,21,1,1995,8
GBT,RR11011,F,M,129,110,21,1,1995,9
GBT,RR11012,A,M,131,117,21,1,1995,10
GBT,RR11014,A,F,132,129,22,1,1995,15
GBT,RR11015,F,F,123,107,22,1,1995,16
GBT,RR11016,F,F,124,102,28,1,1995,8
GBT,RR11017,A,M,138,128,4,2,1995,8
GBT,RR11018,F,M,128,95,4,2,1995,8
GBT,RR11019,F,F,123,95,18,2,1995,10
GBT,RR11019,F,F,121,92,26,2,1995,15
GBT,RR11019,F,F,122,91,2,3,1995,7
GBT,RR11020,F,F,123,96,26,2,1995,15
GBT,RR11021,F,F,123,94,1,3,1995,16
GBT,RR11021,F,F,121,92,12,3,1995,17
GBT,RR11022,A,F,124,82,7,3,1995,7
GBT,RR11023,F,M,135,100,7,3,1995,7
GBT,RR11037,J,M,131,,26,5,1995,7
GBT,RR11040,J,M,124,79,2,6,1995,10
GBT,RR11052,J,M,127,94,3,8,1995,10
GBT,RR11052,F,M,127,92,29,2,1996,7
GBT,RR11060,J,U,133,100,14,8,1995,13
GBT,RR11061,J,M,128,99,14,8,1995,16
GBT,RR11062,J,U,125,94,15,8,1995,9
GBT,RR11063,J,F,123,,4,9,1995,14
GBT,RR11068,F,M,128,98,28,10,1995,13
GBT,RR11084,A,F,131,100,30,12,1995,8
GBT,RR11085,F,M,131,119,30,12,1995,11
GBT,RR11086,A,F,121,115,31,12,1995,14
GBT,RR11086,A,F,122,98,15,3,1996,9
GBT,RR11087,F,F,129,116,31,12,1995,14
GBT,RR11087,F,F,128,114,10,2,1996,10
GBT,RR11087,F,F,129,104,19,2,1996,10
GBT,RR11087,F,F,129,95,29,2,1996,7
GBT,RR11090,F,M,137,103,13,1,1996,10
GBT,RR11113,F,F,132,110,27,1,1996,16
GBT,RR11118,F,F,125,124,10,2,1996,13
GBT,RR11119,F,F,128,106,15,2,1996,16
GBT,RR11120,A,M,133,107,19,2,1996,10
GBT,RR11120,A,M,133,94,14,3,1996,7
GBT,RR11121,A,M,133,109,19,2,1996,10
GBT,RR11122,F,M,128,97,19,2,1996,11
GBT,RR11122,F,M,127,95,2,3,1996,8
GBT,RR11123,F,M,135,107,19,2,1996,11
GBT,RR11123,F,M,134,97,13,3,1996,7
GBT,RR11124,F,F,132,105,19,2,1996,13
GBT,RR11125,F,M,127,106,19,2,1996,15
GBT,RR11126,F,F,126,117,19,2,1996,15
GBT,RR11126,F,F,126,118,20,2,1996,10
GBT,RR11126,F,F,125,115,21,2,1996,16
GBT,RR11126,F,F,127,111,29,2,1996,7
GBT,RR11130,F,F,123,99,21,2,1996,14
GBT,RR11131,F,F,124,92,21,2,1996,15
GBT,RR11131,F,F,122,95,24,2,1996,11
GBT,RR11132,F,M,133,104,24,2,1996,8
GBT,RR11133,F,M,132,90,24,2,1996,9
GBT,RR11134,A,M,137,112,24,2,1996,10
GBT,RR11135,F,F,127,98,25,2,1996,14
GBT,RR11136,F,M,135,110,29,2,1996,7
GBT,RR11136,F,M,135,110,2,3,1996,12
GBT,RR11136,F,M,134,109,12,3,1996,16
GBT,RR11136,F,M,135,101,15,3,1996,8
GBT,RR11136,F,M,135,112,15,3,1996,11
GBT,RR11138,A,M,136,111,29,2,1996,7
GBT,RR11139,F,M,130,108,29,2,1996,17
GBT,RR11139,F,M,130,102,14,3,1996,7
GBT,RR11139,F,M,129,101,15,3,1996,11
GBT,RR11140,F,M,127,93,1,3,1996,7
GBT,RR11141,F,F,127,92,1,3,1996,7
GBT,RR11142,F,F,126,98,1,3,1996,7
GBT,RR11142,U,F,127,100,14,3,1996,7
GBT,RR11143,A,M,133,103,1,3,1996,8
GBT,RR11144,F,M,128,99,2,3,1996,7
GBT,RR11145,F,M,133,108,9,3,1996,10
GBT,RR11146,F,F,126,112,10,3,1996,14
GBT,RR11147,F,M,137,112,11,3,1996,8
GBT,RR11148,F,M,130,108,11,3,1996,16
GBT,RR11148,F,M,131,96,23,3,1996,11
GBT,RR11149,F,F,,98,12,3,1996,7
GBT,RR11150,F,F,128,90,12,3,1996,7
GBT,RR11151,F,M,134,108,12,3,1996,17
GBT,RR11151,F,M,135,109,16,3,1996,12
GBT,RR11152,A,M,135,94,13,3,1996,7
GBT,RR11153,F,F,122,86,13,3,1996,7
GBT,RR11154,A,F,132,102,13,3,1996,7
GBT,RR11155,A,M,134,89,14,3,1996,7
GBT,RR11156,F,F,127,105,14,3,1996,16
GBT,RR11157,F,M,133,110,15,3,1996,8
GBT,RR11158,F,F,130,107,15,3,1996,9
GBT,RR11159,A,F,132,114,16,3,1996,8
GBT,RR11160,F,M,133,117,16,3,1996,9
GBT,RR11164,A,M,137,121,30,3,1996,7
GBT,RR11168,F,F,125,,9,4,1996,12
GBT,RR11185,J,M,133,90,18,5,1996,14
GBT,RR11187,A,M,133,,18,5,1996,16
GBT,RR11190,J,U,125,98,25,5,1996,16
GBT,RR11190,J,U,126,98,29,5,1996,18
GBT,RR11191,J,M,126,92,25,5,1996,10
GBT,RR11191,J,M,125,96,15,6,1996,8
GBT,RR11192,J,U,121,87,29,5,1996,18
GBT,RR11193,J,M,133,98,28,5,1996,18
GBT,RR11193,J,M,133,97,1,6,1996,18
GBT,RR11194,J,U,115,83,29,5,1996,15
GBT,RR11194,J,U,117,86,1,6,1996,8
GBT,RR11194,J,U,120,81,9,6,1996,15
GBT,RR11195,J,M,133,94,31,5,1996,9
GBT,RR11196,A,F,130,,2,6,1996,17
GBT,RR11196,U,F,,112,24,8,1997,17
GBT,RR11197,A,M,134,98,8,6,1996,13
GBT,RR11244,J,M,126,98,29,6,1996,8
GBT,RR11246,J,M,127,94,21,6,1996,6
GBT,RR11247,J,M,129,85,21,6,1996,6
GBT,RR11247,J,M,128,83,22,6,1996,13
GBT,RR11248,J,F,130,85,22,6,1996,13
GBT,RR11248,J,F,132,95,26,6,1996,16
GBT,RR11251,J,M,123,,14,6,1996,8
GBT,RR11253,J,M,132,96,29,6,1996,15
GBT,RR11254,J,M,125,95,25,7,1996,8
GBT,RR11255,J,F,125,94,31,7,1996,10
GBT,RR11256,J,M,123,,2,8,1996,16
GBT,RR11258,J,M,132,108,23,8,1996,13
GBT,RR11260,J,F,123,99,28,8,1996,16
GBT,RR11261,J,F,125,100,31,8,1996,11
GBT,RR11286,F,M,129,,8,12,1996,15
GBT,RR11286,F,M,129,119,3,2,1997,7
GBT,RR11286,F,M,128,114,8,2,1997,15
GBT,RR11286,F,M,129,105,1,3,1997,10
GBT,RR11286,F,M,129,100,15,3,1997,13
GBT,RR11286,F,M,127,109,21,6,1997,7
GBT,RR11286,A,M,132,125,17,1,1998,9
GBT,RR11286,A,M,132,134,1,2,1998,13
GBT,RR11286,A,M,132,101,23,5,1998,16
GBT,RR11286,A,M,134,122,7,12,1998,7
GBT,RR11286,A,M,133,120,17,12,1998,12
GBT,RR11286,A,M,134,136,24,12,1999,14
GBT,RR11286,A,M,133,131,28,12,1999,12
GBT,RR11286,A,M,135,128,30,12,1999,8
GBT,RR11298,F,M,135,114,24,12,1996,8
GBT,RR11298,F,M,135,132,18,1,1997,10
GBT,RR11299,F,M,130,120,24,12,1996,9
GBT,RR11300,A,M,130,120,24,12,1996,10
GBT,RR11302,A,F,130,125,27,12,1996,9
GBT,RR11304,F,F,123,122,29,12,1996,15
GBT,RR11304,A,F,126,102,31,10,1997,11
GBT,RR11305,A,F,128,136,31,12,1996,13
GBT,RR11305,A,F,128,120,25,1,1997,9
GBT,RR11306,A,M,132,125,1,1,1997,14
GBT,RR11308,F,M,134,129,1,1,1997,14
GBT,RR11309,A,F,134,128,1,1,1997,14
GBT,RR11310,F,F,126,128,1,1,1997,15
GBT,RR11310,F,F,127,105,1,2,1997,11
GBT,RR11311,A,M,137,117,2,1,1997,13
GBT,RR11313,F,F,123,132,2,1,1997,15
GBT,RR11315,F,M,127,126,9,1,1997,13
GBT,RR11316,F,M,130,136,9,1,1997,14
GBT,RR11317,A,M,136,142,11,1,1997,13
GBT,RR11317,A,M,136,120,8,2,1997,8
GBT,RR11318,F,M,133,110,11,1,1997,14
GBT,RR11319,F,M,130,140,11,1,1997,14
GBT,RR11320,U,F,132,136,11,1,1997,14
GBT,RR11321,F,M,129,122,11,1,1997,14
GBT,RR11322,F,F,131,142,14,1,1997,9
GBT,RR11322,F,F,130,116,31,1,1997,8
GBT,RR11323,F,F,132,128,18,1,1997,10
GBT,RR11324,F,M,132,113,18,1,1997,10
GBT,RR11325,A,F,129,120,18,1,1997,10
GBT,RR11326,F,F,132,135,18,1,1997,14
GBT,RR11327,F,M,132,128,25,1,1997,9
GBT,RR11327,F,M,132,102,6,2,1997,7
GBT,RR11328,F,M,129,125,25,1,1997,10
GBT,RR11329,F,F,131,129,25,1,1997,9
GBT,RR11330,F,F,127,94,25,1,1997,8
GBT,RR11331,F,F,129,118,25,1,1997,10
GBT,RR11332,F,M,133,114,25,1,1997,10
GBT,RR11332,F,M,131,107,16,2,1997,7
GBT,RR11333,A,F,129,129,25,1,1997,11
GBT,RR11333,A,F,127,119,16,2,1997,7
GBT,RR11333,A,F,127,110,18,2,1997,16
GBT,RR11334,F,F,125,94,25,1,1997,13
GBT,RR11335,F,F,126,111,25,1,1997,13
GBT,RR11336,F,F,128,135,25,1,1997,13
GBT,RR11336,F,F,128,128,1,2,1997,10
GBT,RR11336,F,F,128,125,8,2,1997,11
GBT,RR11336,F,F,126,122,13,3,1997,7
GBT,RR11337,F,M,132,104,25,1,1997,13
GBT,RR11337,F,M,133,,1,2,1997,15
GBT,RR11339,A,M,135,124,25,1,1997,15
GBT,RR11340,F,F,126,117,26,1,1997,15
GBT,RR11340,F,F,126,103,5,2,1997,7
GBT,RR11341,F,M,134,118,26,1,1997,15
GBT,RR11343,A,M,133,120,30,1,1997,8
GBT,RR11343,A,M,134,113,5,2,1997,7
GBT,RR11344,F,M,131,109,1,2,1997,9
GBT,RR11344,F,M,132,123,7,2,1997,7
GBT,RR11345,F,M,126,112,1,2,1997,10
GBT,RR11345,F,M,127,112,2,2,1997,9
GBT,RR11345,F,M,126,105,8,2,1997,11
GBT,RR11346,F,M,131,119,1,2,1997,11
GBT,RR11346,F,M,131,105,18,2,1997,10
GBT,RR11347,F,M,131,122,1,2,1997,11
GBT,RR11348,U,F,132,123,1,2,1997,11
GBT,RR11349,F,M,129,117,1,2,1997,11
GBT,RR11350,F,M,129,120,1,2,1997,13
GBT,RR11351,A,M,137,132,1,2,1997,13
GBT,RR11351,A,M,137,121,8,2,1997,9
GBT,RR11352,U,F,130,122,2,2,1997,10
GBT,RR11353,F,M,131,112,2,2,1997,10
GBT,RR11354,F,M,132,125,2,2,1997,11
GBT,RR11355,F,F,133,121,3,2,1997,7
GBT,RR11356,F,F,130,111,5,2,1997,8
GBT,RR11357,F,M,130,103,8,2,1997,8
GBT,RR11358,F,F,131,110,8,2,1997,8
GBT,RR11359,F,M,130,,8,2,1997,11
GBT,RR11360,F,F,131,105,8,2,1997,13
GBT,RR11361,F,M,131,120,9,2,1997,14
GBT,RR11362,F,F,124,112,14,2,1997,7
GBT,RR11362,F,F,122,115,24,2,1997,8
GBT,RR11363,F,F,126,98,15,2,1997,8
GBT,RR11364,F,F,128,106,16,2,1997,7
GBT,RR11366,F,M,130,105,18,2,1997,10
GBT,RR11366,F,M,130,103,18,2,1997,16
GBT,RR11366,A,M,132,111,7,12,1997,9
GBT,RR11366,A,M,133,110,26,12,1997,12
GBT,RR11366,A,M,132,93,22,3,1998,14
GBT,RR11366,A,M,134,91,6,5,1998,7
GBT,RR11367,F,F,125,106,18,2,1997,10
GBT,RR11368,F,M,135,109,11,3,1997,12
GBT,RR11369,A,F,125,98,8,4,1997,12
GBT,RR11374,A,F,127,116,11,5,1997,8
GBT,RR11386,J,U,,90,11,5,1997,18
GBT,RR11387,F,M,,94,17,5,1997,16
GBT,RR11394,U,F,,96,26,7,1997,0
GBT,RR11394,U,F,127,105,20,12,1997,11
GBT,RR11395,J,U,124,99,20,8,1997,18
GBT,RR11397,J,M,126,104,25,8,1997,18
GBT,RR11398,F,M,130,95,15,11,1997,8
GBT,RR11398,F,M,129,87,4,7,1998,12
GBT,RR11406,F,M,125,100,20,12,1997,14
GBT,RR11408,F,M,134,124,20,12,1997,14
GBT,RR11409,A,M,134,118,25,12,1997,14
GBT,RR11410,F,F,119,,30,12,1997,13
GBT,RR11410,F,F,120,110,1,2,1998,10
GBT,RR11411,F,M,133,125,2,1,1998,10
GBT,RR11412,A,F,129,134,2,1,1998,11
GBT,RR11412,A,F,130,121,19,2,1998,8
GBT,RR11412,A,F,130,130,21,2,1999,15
GBT,RR11413,F,M,131,98,17,1,1998,11
GBT,RR11413,F,M,131,96,6,3,1998,7
GBT,RR11413,A,M,135,99,7,2,1999,13
GBT,RR11413,A,M,134,123,27,12,1999,14
GBT,RR11414,A,F,128,116,24,1,1998,8
GBT,RR11414,A,F,128,124,3,2,1998,7
GBT,RR11414,U,F,127,95,19,2,1998,8
GBT,RR11414,A,F,127,103,23,5,1998,16
GBT,RR11414,A,F,129,100,12,3,2000,9
GBT,RR11414,A,F,129,94,6,5,2000,9
GBT,RR11414,A,F,129,96,18,4,2001,10
GBT,RR11414,A,F,129,117,22,12,2001,12
GBT,RR11415,F,F,126,112,24,1,1998,8
GBT,RR11416,F,F,122,103,24,1,1998,8
GBT,RR11417,F,F,123,102,24,1,1998,11
GBT,RR11417,F,F,122,99,1,2,1998,9
GBT,RR11418,A,M,137,103,31,1,1998,11
GBT,RR11419,A,F,130,108,1,2,1998,10
GBT,RR11420,A,M,134,101,1,2,1998,10
GBT,RR11421,F,F,129,92,1,2,1998,10
GBT,RR11422,U,F,125,98,13,2,1998,7
GBT,RR11423,A,M,134,98,19,2,1998,8
GBT,RR11424,A,M,132,99,2,3,1998,7
GBT,RR11425,F,F,121,98,14,3,1998,11
GBT,RR11426,F,F,127,112,22,3,1998,14
GBT,RR11427,F,F,125,102,29,3,1998,18
GBT,RR11432,U,F,128,104,14,5,1998,17
GBT,RR11446,J,U,127,98,23,5,1998,10
GBT,RR11446,J,U,127,90,26,5,1998,15
GBT,RR11447,F,F,124,,24,5,1998,19
GBT,RR11454,J,M,,100,14,6,1998,14
GBT,RR11457,A,M,134,90,28,6,1998,13
GBT,RR11458,J,F,124,93,4,7,1998,13
GBT,RR11461,J,M,131,101,2,8,1998,15
GBT,RR11463,A,M,134,110,21,11,1998,9
GBT,RR11465,F,M,130,104,15,12,1998,11
GBT,RR11466,F,M,128,96,15,12,1998,13
GBT,RR11467,F,M,132,128,15,12,1998,13
GBT,RR11468,A,M,138,132,15,12,1998,13
GBT,RR11469,F,M,127,114,18,12,1998,10
GBT,RR11469,F,M,127,112,19,12,1998,9
GBT,RR11471,F,M,131,102,18,12,1998,15
GBT,RR11472,F,M,130,108,18,12,1998,15
GBT,RR11473,F,M,130,108,19,12,1998,9
GBT,RR11474,F,M,133,114,19,12,1998,10
GBT,RR11476,F,F,120,,22,12,1998,8
GBT,RR11477,F,M,130,104,22,12,1998,8
GBT,RR11478,F,F,126,103,24,12,1998,8
GBT,RR11479,A,M,135,118,24,12,1998,8
GBT,RR11480,A,F,131,96,24,12,1998,11
GBT,RR11481,A,F,128,,24,12,1998,12
GBT,RR11482,A,M,132,111,29,12,1998,8
GBT,RR11483,F,M,133,118,29,12,1998,9
GBT,RR11484,A,M,135,132,29,12,1998,9
GBT,RR11485,F,F,126,110,29,12,1998,9
GBT,RR11486,F,M,130,118,29,12,1998,9
GBT,RR11487,A,M,,122,29,12,1998,9
GBT,RR11488,F,F,127,108,29,12,1998,9
GBT,RR11489,F,F,136,99,29,12,1998,10
GBT,RR11490,F,F,127,108,29,12,1998,13
GBT,RR11491,F,M,134,112,29,12,1998,13
GBT,RR11491,F,M,134,117,16,1,1999,16
GBT,RR11491,F,M,134,115,23,1,1999,11
GBT,RR11491,F,M,133,109,30,1,1999,8
GBT,RR11491,F,M,133,99,27,2,1999,9
GBT,RR11491,A,M,136,128,1,1,2000,11
GBT,RR11491,A,M,,126,1,1,2000,15
GBT,RR11491,A,M,136,126,4,1,2000,11
GBT,RR11491,A,M,136,129,16,1,2000,10
GBT,RR11491,A,M,136,129,22,1,2000,16
GBT,RR11491,A,M,136,126,23,1,2000,8
GBT,RR11492,F,F,133,113,29,12,1998,13
GBT,RR11493,F,F,125,116,29,12,1998,13
GBT,RR11493,F,F,124,110,16,1,1999,15
GBT,RR11493,F,F,118,96,3,4,1999,11
GBT,RR11493,F,F,122,97,19,5,1999,17
GBT,RR11493,A,F,123,107,1,2,2003,10
GBT,RR11493,A,F,123,108,12,1,2004,15
GBT,RR11493,A,F,124,98,17,11,2004,8
GBT,RR11494,F,F,128,120,29,12,1998,15
GBT,RR11495,F,M,132,,31,12,1998,8
GBT,RR11496,F,M,130,119,23,1,1999,11
GBT,RR11496,F,M,129,115,2,2,1999,8
GBT,RR11496,F,M,129,113,7,2,1999,16
GBT,RR11496,F,M,126,105,18,5,1999,17
GBT,RR11497,F,M,131,110,7,2,1999,10
GBT,RR11498,F,F,125,97,21,3,1999,13
GBT,RR11514,J,M,130,99,27,5,1999,7
GBT,RR11527,F,F,,96,2,8,1999,8
GBT,RR11528,J,M,124,,23,9,1999,15
GBT,RR11530,F,F,121,112,18,12,1999,11
GBT,RR11530,F,F,126,112,28,12,1999,12
GBT,RR11530,F,F,127,112,30,12,1999,15
GBT,RR11530,F,F,127,109,15,1,2000,8
GBT,RR11531,F,M,125,118,21,12,1999,15
GBT,RR11533,A,M,135,124,24,12,1999,10
GBT,RR11533,A,M,135,114,26,12,1999,10
GBT,RR11533,A,M,135,119,28,12,1999,11
GBT,RR11533,A,M,134,98,29,3,2000,16
GBT,RR11533,A,M,134,101,18,2,2001,16
GBT,RR11533,A,M,135,100,8,6,2001,19
GBT,RR11533,A,M,135,100,9,3,2002,14
GBT,RR11533,U,M,133,89,8,5,2002,6
GBT,RR11533,A,M,134,93,20,5,2002,12
GBT,RR11533,U,M,121,135,4,1,2003,9
GBT,RR11533,A,M,135,113,3,2,2003,13
GBT,RR11533,A,M,135,123,29,12,2003,9
GBT,RR11533,A,M,135,134,4,1,2004,11
GBT,RR11533,A,M,133,123,18,1,2004,14
GBT,RR11533,A,M,135,110,28,1,2004,8
GBT,RR11533,A,M,133,110,5,2,2004,14
GBT,RR11533,A,M,134,95,29,3,2004,18
GBT,RR11534,F,F,127,115,24,12,1999,14
GBT,RR11534,F,F,127,89,22,3,2000,7
GBT,RR11535,F,F,130,117,27,12,1999,14
GBT,RR11535,F,F,130,111,30,12,1999,8
GBT,RR11536,A,M,133,132,30,12,1999,8
GBT,RR11536,A,M,130,126,1,1,2000,9
GBT,RR11536,A,M,133,123,15,1,2000,8
GBT,RR11536,A,M,134,120,22,1,2000,12
GBT,RR11536,A,M,134,114,24,1,2000,7
GBT,RR11536,A,M,133,112,27,1,2000,7
GBT,RR11537,A,F,125,128,30,12,1999,12
GBT,RR11537,A,F,125,93,5,3,2000,17
GBT,RR11538,F,M,130,134,30,12,1999,15
GBT,RR11538,F,M,130,,5,1,2000,10
GBT,RR11539,F,M,124,100,31,12,1999,13
GBT,RR11540,F,F,128,130,1,1,2000,11
GBT,RR11540,F,F,129,114,4,3,2000,10
GBT,RR11541,F,M,130,127,1,1,2000,15
GBT,RR11542,F,M,133,120,3,1,2000,12
GBT,RR11543,A,M,137,125,3,1,2000,12
GBT,RR11543,A,M,136,123,22,1,2000,12
GBT,RR11544,F,M,134,128,4,1,2000,11
GBT,RR11544,F,M,133,119,22,2,2000,14
GBT,RR11545,F,F,130,122,4,1,2000,11
GBT,RR11545,F,F,130,116,28,1,2000,7
GBT,RR11546,F,M,136,,4,1,2000,16
GBT,RR11546,F,M,134,134,15,1,2000,14
GBT,RR11547,F,F,131,128,5,1,2000,10
GBT,RR11547,F,F,128,109,5,3,2000,16
GBT,RR11548,A,M,136,140,5,1,2000,10
GBT,RR11548,A,M,134,121,11,3,2000,7
GBT,RR11549,U,M,,101,25,8,2003,10
GBT,RR11549,A,M,140,105,23,1,2005,14
GBT,RR11549,A,M,140,101,16,2,2005,13
GBT,RR11549,A,M,140,94,18,3,2005,16
GBT,RR11549,A,M,141,92,22,3,2005,7
GBT,RR11549,A,M,,98,3,4,2005,17
GBT,RR11549,A,M,139,95,23,5,2005,11
GBT,RR11549,A,M,140,94,28,12,2006,9
GBT,RR11549,A,M,140,93,9,1,2007,10
GBT,RR11550,F,M,135,119,15,1,2000,8
GBT,RR11551,A,M,134,127,15,1,2000,10
GBT,RR11551,A,M,134,120,11,2,2000,7
GBT,RR11552,A,F,132,127,15,1,2000,13
GBT,RR11552,A,F,132,113,6,2,2003,17
GBT,RR11553,F,M,134,121,16,1,2000,10
GBT,RR11554,U,F,124,105,22,1,2000,16
GBT,RR11555,A,F,126,124,26,1,2000,7
GBT,RR11556,F,M,125,101,28,1,2000,7
GBT,RR11557,F,M,128,100,11,2,2000,7
GBT,RR11557,F,M,131,106,15,2,2000,7
GBT,RR11557,F,M,130,,19,2,2000,16
GBT,RR11557,F,M,130,106,3,3,2000,7
GBT,RR11557,F,M,129,109,4,3,2000,10
GBT,RR11558,A,M,135,114,13,2,2000,16
GBT,RR11559,A,F,127,101,19,2,2000,8
GBT,RR11560,F,M,129,97,22,2,2000,14
GBT,RR11561,F,M,129,103,26,2,2000,15
GBT,RR11565,F,F,123,98,18,4,2000,16
GBT,RR11567,A,F,127,103,29,4,2000,8
GBT,RR11584,F,F,124,93,17,6,2000,17
GBT,RR11586,J,M,,95,26,8,2000,11
GBT,RR11587,F,M,126,103,17,12,2000,12
GBT,RR11587,F,M,126,114,27,1,2001,14
GBT,RR11587,F,M,135,124,25,2,2001,12
GBT,RR11587,A,M,,103,11,7,2003,9
GBT,RR11588,F,F,121,109,27,12,2000,11
GBT,RR11588,A,F,125,102,6,1,2005,12
GBT,RR11588,A,F,126,107,27,12,2005,15
GBT,RR11588,U,F,,89,12,9,2009,7
GBT,RR11589,F,M,128,128,27,12,2000,11
GBT,RR11589,A,M,130,102,3,3,2005,16
GBT,RR11590,A,M,134,120,29,12,2000,11
GBT,RR11591,F,M,133,130,31,12,2000,15
GBT,RR11592,F,F,124,109,31,12,2000,15
GBT,RR11593,F,F,123,108,1,1,2001,10
GBT,RR11594,F,F,126,119,1,1,2001,12
GBT,RR11595,F,F,127,121,2,1,2001,11
GBT,RR11595,F,F,126,103,17,2,2001,13
GBT,RR11595,A,F,129,129,29,12,2001,14
GBT,RR11595,A,F,130,103,5,4,2003,13
GBT,RR11595,A,F,127,138,24,12,2003,11
GBT,RR11595,A,F,127,125,28,1,2004,16
GBT,RR11595,A,F,127,110,1,3,2004,10
GBT,RR11595,A,F,128,104,22,3,2004,9
GBT,RR11596,A,M,136,118,2,1,2001,8
GBT,RR11597,F,F,127,117,27,1,2001,14
GBT,RR11598,F,M,132,121,27,1,2001,15
GBT,RR11598,F,M,133,108,28,1,2001,15
GBT,RR11599,A,M,136,99,17,2,2001,16
GBT,RR11600,A,F,130,116,26,2,2001,7
GBT,RR11601,F,F,128,102,7,3,2001,7
GBT,RR11601,A,F,130,125,2,1,2002,12
GBT,RR11601,A,F,130,119,12,1,2002,10
GBT,RR11602,F,M,133,108,17,3,2001,10
GBT,RR11602,F,M,132,102,19,3,2001,7
GBT,RR11602,A,M,133,121,6,1,2004,15
GBT,RR11602,A,M,134,120,7,1,2004,14
GBT,RR11602,A,M,133,115,9,1,2004,13
